ProblemName,T_default,T_farkasdiving,N_default,N_farkasdiving,DivingSolsMax_default,DivingSolsMax_farkasdiving,FDSols_default,FDSols_farkasdiving,DivingBestSolsMax_default,DivingBestSolsMax_farkasdiving,FDBestSols_default,FDBestSols_farkasdiving,DivingConfsMax_default,DivingConfsMax_farkasdiving,FDConfs_default,FDConfs_farkasdiving,TQ+1_default,TQ+1_farkasdiving,NQ+100_default,NQ+100_farkasdiving
neos-796608,181.16,0.5,848510,2,0,0,0,1,0,1,0,1,154,0,0,0,1,0.008234519104084,1,0.000120196556722
neos-799838,33.15,33.21,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.00175695461201,1,1
neos-799838,26.14,26.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00257921886514,1,1
neos-799838,98.09,143.95,10,25,0,1,0,0,0,1,0,0,0,0,0,0,1,1.46281158542739,1,1.13636363636364
neos-799838,26.74,26.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00108147080029,1,1
neos-801834,41.04,39.39,159,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0.960751665080875,1,0.806949806949807
neos-801834,39.5,39.04,175,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0.988641975308642,1,1.05818181818182
neos-801834,46.38,37.11,217,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0.804347826086956,1,0.735015772870662
neos-801834,35.63,44.96,155,189,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25470925470925,1,1.13333333333333
neos-803219,37.61,38.49,14134,13185,3,2,0,0,3,0,0,0,876,626,0,16,1,1.02279202279202,1,0.933328649711957
neos-803219,30.59,39.65,10451,14373,1,1,0,0,1,1,0,0,517,681,0,10,1,1.28679962013295,1,1.37171832053834
neos-803219,26.99,25.23,11087,7831,0,1,0,0,0,1,0,0,279,448,0,15,1,0.937120400142908,1,0.708947885939036
neos-803219,27.03,39.48,9225,14551,2,3,0,0,1,3,0,0,649,713,0,9,1,1.44416696396718,1,1.57115281501341
neos-803220,80.27,76.96,46306,43393,2,2,0,0,2,2,0,0,1404,1207,0,0,1,0.959271563922727,1,0.937227944662328
neos-803220,72.8,68.36,41753,41242,2,2,0,0,2,2,0,0,1251,1096,0,0,1,0.939837398373984,1,0.987790600434855
neos-803220,64.67,72.56,38753,41998,2,2,0,0,2,2,0,0,1137,1063,0,3,1,1.12014618547282,1,1.08351993411062
neos-803220,77.08,70.28,43474,40378,3,3,0,0,3,3,0,0,1135,1300,0,5,1,0.912909836065574,1,0.928948455500987
neos-806323,30.86,29.5,5789,6299,1,1,0,0,1,1,0,0,588,381,0,27,1,0.957313245448839,1,1.08660213958227
neos-806323,41.17,36.67,9542,8845,0,2,0,0,1,2,0,0,428,500,0,22,1,0.893289068057861,1,0.927712092926779
neos-806323,35.32,28.28,7845,4921,1,1,0,0,0,1,0,0,534,663,0,11,1,0.806167400881057,1,0.631969792322215
neos-806323,33.55,25.11,7734,5457,1,1,0,0,1,1,0,0,415,597,0,27,1,0.755716353111433,1,0.709343885626755
neos-807454,2.12,2.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-807454,2.25,2.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00307692307692,1,1
neos-807454,2.17,2.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00630914826498,1,1
neos-807454,1.86,1.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.986013986013986,1,1
neos-807639,16.47,15.14,2824,2641,1,1,0,0,1,1,0,0,399,359,0,16,1,0.923869490555238,1,0.937414500683995
neos-807639,16.15,17.09,2595,2767,0,0,0,1,0,1,0,1,365,315,0,315,1,1.05481049562682,1,1.06382189239332
neos-807639,15.63,16.45,2501,2393,0,1,0,1,0,1,0,1,307,385,0,385,1,1.04930847865304,1,0.958477508650519
neos-807639,17.39,16.72,2933,2634,0,1,0,0,0,2,0,0,352,386,0,17,1,0.963567156063078,1,0.90141773821299
neos-807705,26.69,27.95,3259,3928,1,1,0,2,1,2,0,2,242,474,0,474,1,1.04550379198267,1,1.19916641857696
neos-807705,35.28,28.83,4408,3816,2,2,0,0,2,2,0,0,325,250,0,14,1,0.822216097023153,1,0.868677905944987
neos-807705,26.27,28.09,3762,3967,2,1,0,2,2,2,0,2,284,287,0,287,1,1.06674000733407,1,1.0530813050233
neos-807705,27.09,26.36,3708,2998,2,1,0,1,2,1,0,1,366,313,0,313,1,0.974012103951584,1,0.813550420168067
neos-808072,25.96,20.46,411,172,0,0,0,0,0,0,0,0,32,7,0,0,1,0.795994065281899,1,0.532289628180039
neos-808072,27.34,18.98,235,121,0,1,0,0,0,1,0,0,98,12,0,0,1,0.705010585744531,1,0.659701492537313
neos-808072,16.06,17.63,59,40,0,0,0,1,0,1,0,1,0,0,0,0,1,1.09202813599062,1,0.880503144654088
neos-808072,19.5,18.36,176,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0.944390243902439,1,0.692028985507246
neos-808214,22.56,22.6,902,902,1,1,0,0,0,0,0,0,406,406,0,0,1,1.00169779286927,1,1
neos-808214,17.29,17.31,836,836,0,0,0,0,0,0,0,0,142,142,0,0,1,1.00109349371241,1,1
neos-808214,16.25,16.28,581,581,0,0,0,0,0,0,0,0,97,97,0,0,1,1.00173913043478,1,1
neos-808214,22,21.9,1488,1488,0,0,0,0,0,0,0,0,553,553,0,0,1,0.995652173913043,1,1
neos-810286,19.55,196.94,5,786,0,0,0,0,0,0,0,0,0,875,0,0,1,9.63211678832117,1,8.43809523809524
neos-810286,221.69,21.33,474,5,0,0,0,0,0,0,0,0,294,0,0,0,1,0.100273923391261,1,0.182926829268293
neos-810286,299.64,26.21,781,5,0,0,0,0,0,0,0,0,263,0,0,0,1,0.09050691857371,1,0.119182746878547
neos-810286,241.94,86.64,1026,382,1,0,0,0,1,1,0,0,851,58,0,0,1,0.36074750967317,1,0.428063943161634
neos-810326,50.31,26.89,1196,527,0,1,0,1,0,1,0,1,275,24,0,0,1,0.543558760475541,1,0.483796296296296
neos-810326,15.01,49.06,177,1095,0,0,0,1,0,1,0,1,0,204,0,88,1,3.12679575265459,1,4.31407942238267
neos-810326,35.82,88.79,851,1956,0,1,0,2,0,2,0,2,372,235,0,63,1,2.43862031504617,1,2.16193480546793
neos-810326,37.72,42.71,882,1006,0,0,0,0,0,0,0,0,260,289,0,289,1,1.12887396694215,1,1.12627291242363
neos-820146,7200,7200,1746008,1744001,0,0,0,0,0,0,0,0,35128,35128,0,0,1,1,1,0.998850586561656
neos-820146,7200,7200,1174341,1157911,0,0,0,0,0,0,0,0,23819,23659,0,0,1,1,1,0.98601036578253
neos-820146,7200,7200,2932659,2901839,0,0,0,0,0,0,0,0,44210,43860,0,0,1,1,1,0.989491124228073
neos-820146,7200,7200,2047225,2057438,0,0,0,0,0,0,0,0,69619,69623,0,0,1,1,1,1.00498846055218
neos-820157,7200,7200,1615861,1607753,0,0,0,0,0,0,0,0,49357,49259,0,0,1,1,1,0.99498255217793
neos-820157,7200,7200,1757370,1759465,0,0,0,0,0,0,0,0,62927,62997,0,0,1,1,1,1.00119205448742
neos-820157,7200,7200,1337318,1320091,0,0,0,0,0,0,0,0,42159,41672,0,0,1,1,1,0.987119210299248
neos-820157,7200,7200,2137034,2125168,0,0,0,0,0,0,0,0,61853,61378,0,0,1,1,1,0.994447704261876
neos-820879,49.7,43.67,31,376,0,0,0,0,0,0,0,0,0,0,0,0,1,0.881065088757396,1,3.63358778625954
neos-820879,52.16,59.04,411,318,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12942061700527,1,0.818003913894325
neos-820879,42.96,34.36,32,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.804367606915378,1,0.871212121212121
neos-820879,57.52,43.65,205,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0.762987012987013,1,0.40327868852459
neos-824661,1080.45,1086.36,46,46,1,1,0,0,1,1,0,0,9,9,0,0,1,1.00546488510796,1,1
neos-824661,824.67,834.6,37,37,1,1,0,0,1,1,0,0,16,16,0,0,1,1.01202659658217,1,1
neos-824661,992.14,1003.22,85,85,1,1,0,0,1,1,0,0,3,3,0,0,1,1.01115653382202,1,1
neos-824661,1527.24,1575.15,43,51,0,0,0,0,0,1,0,0,3,15,0,0,1,1.03134978799142,1,1.05594405594406
neos-824695,517.05,524.58,67,67,0,0,0,0,1,1,0,0,54,54,0,0,1,1.01453527651771,1,1
neos-824695,286.27,292.43,31,31,1,1,0,0,0,0,0,0,36,36,0,0,1,1.02144324154976,1,1
neos-824695,412.6,418.41,37,37,1,1,0,0,1,1,0,0,67,67,0,0,1,1.01404738878143,1,1
neos-824695,256.97,260.52,19,19,1,1,0,0,1,1,0,0,0,0,0,0,1,1.01376129007249,1,1
neos-825075,1.12,1.16,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.0188679245283,1,1
neos-825075,1.81,2.07,7,11,0,0,0,1,0,1,0,1,0,0,0,0,1,1.09252669039146,1,1.03738317757009
neos-825075,1.77,2.31,5,2,0,0,0,2,0,2,0,2,0,2,0,2,1,1.19494584837545,1,0.971428571428571
neos-825075,2.02,1.69,6,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0.890728476821192,1,0.962264150943396
neos-826224,69.42,70.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01121840386254,1,1
neos-826224,236.72,237.48,45,45,1,1,0,0,1,1,0,0,0,0,0,0,1,1.00319703853273,1,1
neos-826224,15.31,15.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02513795217658,1,1
neos-826224,10.5,10.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01478260869565,1,1
neos-826250,172.64,173.65,18,18,1,1,0,0,1,1,0,0,0,0,0,0,1,1.00581663211242,1,1
neos-826250,215.61,216.83,24,24,1,1,0,0,1,1,0,0,0,0,0,0,1,1.00563224227875,1,1
neos-826250,40.46,40.86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00964785335263,1,1
neos-826250,180.55,181.44,41,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00490223079042,1,1
neos-826650,7200,7200,37527,37072,0,0,0,0,0,0,0,0,632,632,0,0,1,1,1,0.98790761952853
neos-826650,7200,7200,53858,53081,0,0,0,0,0,0,0,0,1602,1602,0,0,1,1,1,0.985599911041922
neos-826650,7200,7200,16051,15926,0,0,0,0,1,1,0,0,933,933,0,0,1,1,1,0.992260541142963
neos-826650,7200,7200,54918,54538,0,0,0,0,1,1,0,0,2107,2107,0,0,1,1,1,0.993093169508161
neos-826694,222.36,223.78,24,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00635744985673,1,1
neos-826694,403.32,406.46,57,57,1,1,0,0,1,1,0,0,2,2,0,0,1,1.00776612584092,1,1
neos-826694,435.49,436.82,201,201,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00304703429632,1,1
neos-826694,265.1,265.76,71,71,1,1,0,0,1,1,0,0,0,0,0,0,1,1.00248027057497,1,1
neos-826812,26.07,26.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00849649057998,1,1
neos-826812,199.86,45.24,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.230210096584686,1,0.85593220338983
neos-826812,126.48,127.26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00611860684029,1,1
neos-826812,204.42,206.85,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01182942264629,1,1
neos-826841,7200,7200,220633,137052,0,0,0,0,0,0,0,0,1609,929,0,0,1,1,1,0.621347963376568
neos-826841,7200,7200,131119,299725,0,0,0,0,0,0,0,0,1443,1350,0,0,1,1,1,2.28492062887234
neos-826841,7200,7200,156266,146332,3,3,0,0,3,3,0,0,1364,1259,0,0,1,1,1,0.936469564994948
neos-826841,7200,7200,135271,206931,0,0,0,0,0,0,0,0,1629,1093,0,0,1,1,1,1.52936005496007
neos-827015,1222.14,877.19,337,188,0,0,0,0,0,0,0,0,441,146,0,0,1,0.717979953235116,1,0.659038901601831
neos-827015,1197.58,1217.53,301,221,0,0,0,0,0,0,0,0,136,397,0,0,1,1.01664469622386,1,0.800498753117207
neos-827015,3131.3,1215.96,924,300,1,0,0,0,1,0,0,0,423,668,0,0,1,0.38851961817195,1,0.390625
neos-827015,696.41,1014.65,174,230,0,1,0,0,0,1,0,0,358,470,0,0,1,1.45631694412182,1,1.2043795620438
neos-827175,6.13,6.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02244039270687,1,1
neos-827175,8.04,8.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0353982300885,1,1
neos-827175,6.73,6.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02457956015524,1,1
neos-827175,32.45,32.73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00837070254111,1,1
neos-829552,254.13,696.45,179,689,0,1,0,0,0,1,0,0,27,266,0,0,1,2.73370438599929,1,2.82795698924731
neos-829552,263.64,307.58,249,202,0,0,0,0,0,0,0,0,188,16,0,0,1,1.16603688029021,1,0.865329512893983
neos-829552,266.01,341.57,230,353,0,1,0,0,0,1,0,0,69,108,0,0,1,1.28298565596794,1,1.37272727272727
neos-829552,379.52,390.22,419,330,0,0,0,0,0,0,0,0,146,245,0,0,1,1.02811941553663,1,0.828516377649326
neos-830439,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-830439,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-830439,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-830439,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-831188,248.33,289.03,2585,2522,0,0,0,0,0,0,0,0,298,268,0,0,1,1.16323747643685,1,0.976536312849162
neos-831188,275.04,261.06,2749,2490,0,0,0,0,0,0,0,0,528,217,0,0,1,0.949355165917983,1,0.909090909090909
neos-831188,318.83,205.14,3119,1910,0,0,0,0,0,0,0,0,280,202,0,0,1,0.644529906512835,1,0.624417520969245
neos-831188,302.7,230.46,2773,2162,0,0,0,0,1,0,0,0,595,361,0,0,1,0.762133684557129,1,0.787330316742081
neos-839838,1567.38,1912.03,55355,64421,1,0,0,0,1,0,0,0,70,2,0,0,1,1.21974904041112,1,1.16348390586962
neos-839838,985.06,1067.49,35500,32201,0,0,0,0,0,0,0,0,10,23,0,0,1,1.08359531874328,1,0.907331460674157
neos-839838,1402.07,1386.17,45773,45672,1,0,0,0,1,0,0,0,33,7,0,0,1,0.988667707241977,1,0.997798269134349
neos-839838,764.93,752.32,26284,27539,2,1,0,0,2,1,0,0,142,33,0,0,1,0.983536354497147,1,1.04756670709521
neos-839859,38.77,35.98,1834,2131,0,0,0,0,0,0,0,0,0,25,0,25,1,0.929846618053809,1,1.1535677352637
neos-839859,42.85,64.96,2550,5244,0,0,0,0,0,0,0,0,15,29,0,25,1,1.5042189281642,1,2.01660377358491
neos-839859,45.08,50.17,2538,2761,0,0,0,0,0,0,0,0,4,16,0,0,1,1.11046006944444,1,1.08453373768006
neos-839859,64.95,53.72,4753,3434,0,1,0,0,0,1,0,0,29,25,0,25,1,0.829719484457923,1,0.728209355038121
neos-839894,7200,7200,198,1229,0,0,0,2,0,2,0,2,16,48,0,33,1,1,1,4.45973154362416
neos-839894,7200,7200,178,316,0,2,0,0,0,2,0,0,0,31,0,0,1,1,1,1.49640287769784
neos-839894,7200,7200,171,170,0,0,0,0,0,0,0,0,0,27,0,0,1,1,1,0.996309963099631
neos-839894,7200,7200,278,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.375661375661376
neos-841664,7200,7200,89850,20588,25,21,0,502,11,45,0,45,2341,8655,0,8655,1,1,1,0.229994441356309
neos-841664,7200,7200,139541,43991,19,23,0,323,18,47,0,47,291,6538,0,6538,1,1,1,0.315745375641824
neos-841664,2990.72,7200,45747,76827,75,14,0,448,8,74,0,74,1339,9266,0,9266,1,2.4069765887182,1,1.67790695138177
neos-841664,7200,7200,76369,121197,22,11,0,512,8,56,0,56,981,6807,0,6807,1,1,1,1.58622448312388
neos-847051,7200,7200,2513037,2503522,2,2,0,0,6,6,0,0,1,1,0,0,1,1,1,0.99621389522338
neos-847051,7200,7200,2723021,2712222,0,0,0,0,3,3,0,0,135,135,0,0,1,1,1,0.99603432972681
neos-847051,7200,7200,1023008,1022801,1,1,0,0,2,2,0,0,126,126,0,0,1,1,1,0.999797675318735
neos-847051,7200,7200,3248415,3245004,3,3,0,0,4,4,0,0,8,8,0,0,1,1,1,0.998949981760897
neos-847302,7200,7200,310497,310496,1,1,0,0,1,1,0,0,305,305,0,0,1,1,1,0.999996780393887
neos-847302,7200,7200,285614,285607,0,0,0,0,0,0,0,0,359,359,0,0,1,1,1,0.9999754999755
neos-847302,7200,7200,272874,272101,1,1,0,0,1,1,0,0,841,841,0,0,1,1,1,0.997168228475972
neos-847302,7200,7200,369028,369408,2,2,0,0,1,1,0,0,815,815,0,0,1,1,1,1.00102945319781
neos-848150,11.36,11.39,23,23,0,0,0,0,0,0,0,0,3,3,0,0,1,1.00242718446602,1,1
neos-848150,12.11,12.1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0.999237223493516,1,1
neos-848150,1.07,1.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00966183574879,1,1
neos-848150,13.35,13.35,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-848198,7200,7200,1461,938,79,185,0,135,82,12,0,0,17,119,0,119,1,1,1,0.664958360025625
neos-848198,7200,7200,1387,614,185,139,0,112,11,11,0,0,21,109,0,109,1,1,1,0.480161398789509
neos-848198,7200,7200,3662,948,194,35,0,14,11,19,0,0,34,73,0,73,1,1,1,0.278575225943647
neos-848198,7200,7200,4005,1309,143,98,0,49,14,10,0,0,25,57,0,57,1,1,1,0.343239951278928
neos-848589,2427.32,2456.98,117,117,0,0,0,0,0,0,0,0,0,0,0,0,1,1.012214205706,1,1
neos-848589,1890.58,1916.19,45,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01353894627772,1,1
neos-848589,1141.6,1146.16,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00399089795204,1,1
neos-848589,1104.1,1133.88,49,49,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02694778753054,1,1
neos-848845,890.66,892.11,54283,54283,0,0,0,0,0,0,0,0,464,464,0,0,1,1.00162618038266,1,1
neos-848845,498.02,497.54,29867,29867,0,0,0,0,0,0,0,0,521,521,0,0,1,0.999038114704822,1,1
neos-848845,135.69,136.1,2323,2323,0,0,0,0,0,0,0,0,91,91,0,0,1,1.00299948789231,1,1
neos-848845,175.49,176.46,3297,3297,0,0,0,0,0,0,0,0,186,186,0,0,1,1.00549606209984,1,1
neos-849702,242.4,243.29,12631,12631,0,0,0,0,0,0,0,0,295,295,0,0,1,1.00365653245686,1,1
neos-849702,101.34,101.12,3749,3749,0,0,0,0,0,0,0,0,194,194,0,0,1,0.997850302911862,1,1
neos-849702,2438.94,2435.6,192391,192391,0,0,0,0,0,0,0,0,649,649,0,0,1,0.99863111387985,1,1
neos-849702,82.8,82.5,1786,1786,0,0,0,0,0,0,0,0,121,121,0,0,1,0.996420047732697,1,1
neos-850681,6.34,2.74,6,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.509536784741144,1,0.952830188679245
neos-850681,6.52,7.25,6,2,0,0,0,2,0,2,0,2,0,0,0,0,1,1.09707446808511,1,0.962264150943396
neos-850681,5.38,2.87,6,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.606583072100313,1,0.952830188679245
neos-850681,9.33,2.53,7,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.341723136495644,1,0.94392523364486
neos-856059,4976.28,4979.48,314313,314313,0,0,0,0,0,0,0,0,1229,1229,0,0,1,1.000642921435,1,1
neos-856059,4073.48,4085.75,259764,259764,2,2,0,0,0,0,0,0,1919,1919,0,0,1,1.00301142722507,1,1
neos-856059,3996.11,4006.26,250654,250654,2,2,0,0,1,1,0,0,1461,1461,0,0,1,1.0025393346693,1,1
neos-856059,4700.47,4623.19,285239,285239,2,2,0,0,0,0,0,0,701,701,0,0,1,0.983562587871453,1,1
neos-859770,128.26,128.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00518335138481,1,1
neos-859770,143.67,143.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00034561415636,1,1
neos-859770,126.17,126.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00597625226075,1,1
neos-859770,134.49,133.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991955125839545,1,1
neos-860244,4.52,4.58,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.01086956521739,1,1
neos-860244,4.9,4.95,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.00847457627119,1,1
neos-860244,5.14,5.12,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.996742671009772,1,1
neos-860244,3.97,3.99,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.00402414486922,1,1
neos-860300,16.83,19.23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.13460459899047,1,1.00980392156863
neos-860300,15.23,19.11,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1.23906346272335,1,1
neos-860300,18.03,19.25,3,3,0,0,0,1,0,1,0,1,0,7,0,7,1,1.06410930110352,1,1
neos-860300,15.68,20.44,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28537170263789,1,1.00980392156863
neos-862348,14.08,11.5,166,129,0,0,0,0,0,0,0,0,0,4,0,4,1,0.828912466843501,1,0.860902255639098
neos-862348,7.3,9.8,38,54,0,0,0,0,0,0,0,0,0,7,0,7,1,1.30120481927711,1,1.11594202898551
neos-862348,16.37,18.14,209,324,0,0,0,1,0,1,0,1,0,0,0,0,1,1.10189982728843,1,1.37216828478964
neos-862348,12.01,12.58,4,4,0,0,0,1,0,1,0,1,0,64,0,64,1,1.04381245196003,1,1
neos-863472,48.06,53.57,42426,46819,0,1,0,1,0,1,0,1,598,702,0,116,1,1.11231145536078,1,1.10330150966468
neos-863472,52.35,39.79,48044,37742,0,1,0,0,0,1,0,0,672,571,0,0,1,0.764573570759138,1,0.786016949152542
neos-863472,36.79,57.59,30659,54245,0,0,0,0,0,0,0,0,395,769,0,12,1,1.55041016141836,1,1.76679996098703
neos-863472,47.3,47.65,44326,40230,0,0,0,0,0,0,0,0,644,537,0,6,1,1.00724637681159,1,0.907801737721154
neos-872648,7200,7200,16,16,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,1
neos-872648,7200,7200,238,376,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1.40828402366864
neos-872648,7200,7200,51,35,0,0,0,8,0,0,0,0,2,0,0,0,1,1,1,0.894039735099338
neos-872648,7200,7200,228,288,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1.18292682926829
neos-873061,7200,7200,2058,1551,3,12,0,41,0,0,0,0,2,4,0,4,1,1,1,0.765060240963855
neos-873061,7200,7200,11901,10750,28,31,0,119,0,0,0,0,8,55,0,55,1,1,1,0.904091325722856
neos-873061,7200,7200,2057,1518,30,16,0,0,0,0,0,0,6,2,0,0,1,1,1,0.750115901715345
neos-873061,7200,7200,11011,305,1,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0.036450364503645
neos-876808,7200,7200,28,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0234375
neos-876808,7200,7200,23,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.886178861788618
neos-876808,7200,7200,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.990566037735849
neos-876808,7200,7200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-880324,0.79,0.78,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.994413407821229,1,1
neos-880324,1.03,1.03,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-880324,0.63,0.63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-880324,0.95,0.95,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-881765,3.25,3.32,54,54,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01647058823529,1,1
neos-881765,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-881765,2.25,2.21,22,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0.987692307692308,1,1
neos-881765,2.34,2.31,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991017964071856,1,1
neos-885086,1498.15,1523.27,236,236,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01675616182503,1,1
neos-885086,7200,7200,1116,1097,0,0,0,0,0,0,0,0,133,133,0,0,1,1,1,0.984375
neos-885086,7200,7200,918,915,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.99705304518664
neos-885086,3112.19,3139.86,272,272,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00888798948988,1,1
neos-885524,68.13,2567.35,401,4264,0,0,0,0,0,0,0,0,12,7,0,0,1,37.152466367713,1,8.71057884231537
neos-885524,18.59,650.47,25,653,0,0,0,0,0,0,0,0,0,2,0,0,1,33.2552322613578,1,6.024
neos-885524,7200,860.25,13927,1302,0,0,0,0,0,0,0,0,23,17,0,0,1,0.119601444243855,1,0.09995009624296
neos-885524,7200,4744.09,14231,4109,0,0,0,0,0,1,0,0,46,3,0,0,1,0.658948757117067,1,0.293698974251622
neos-886822,2602.08,2606.75,211217,211217,0,0,0,0,0,0,0,0,888,888,0,0,1,1.00179402861226,1,1
neos-886822,1588.83,1601.9,150024,150024,0,0,0,0,0,0,0,0,553,553,0,0,1,1.00822100476152,1,1
neos-886822,2630.78,2654.23,197060,197060,0,0,0,0,0,0,0,0,1054,1054,0,0,1,1.00891031925161,1,1
neos-886822,2420.72,2425.59,235585,235585,0,0,0,0,0,0,0,0,679,679,0,0,1,1.00201096741159,1,1
neos-892255,73.05,73.49,751,751,0,0,0,0,0,0,0,0,2,2,0,0,1,1.00594193112762,1,1
neos-892255,92.18,92.54,487,487,0,0,0,0,0,0,0,0,5,5,0,0,1,1.00386349001932,1,1
neos-892255,77.54,77.76,298,298,0,0,0,0,0,0,0,0,10,10,0,0,1,1.00280112044818,1,1
neos-892255,40.97,41.09,290,290,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00285918513224,1,1
neos-905856,18.38,18.31,375,375,0,0,0,0,0,0,0,0,237,237,0,0,1,0.996388028895769,1,1
neos-905856,95.57,95.61,7861,7861,0,0,0,0,0,0,0,0,360,360,0,0,1,1.00041420731076,1,1
neos-905856,127.36,127.29,9876,9876,0,0,0,0,0,0,0,0,226,226,0,0,1,0.999454658772203,1,1
neos-905856,568.82,570.8,52807,52807,0,0,0,0,0,0,0,0,567,567,0,0,1,1.00347478150995,1,1
neos-906865,102.02,102.44,17218,17218,0,0,0,0,0,0,0,0,77,77,0,0,1,1.00407687827606,1,1
neos-906865,133.25,133.51,24206,24206,0,0,0,0,0,0,0,0,113,113,0,0,1,1.00193668528864,1,1
neos-906865,134.89,135.3,27518,27518,0,0,0,0,0,0,0,0,111,111,0,0,1,1.00301714622121,1,1
neos-906865,108.76,109.27,22634,22634,0,0,0,0,0,0,0,0,189,189,0,0,1,1.00464650145773,1,1
neos-911880,318.8,317.76,166853,166853,3,3,0,0,3,3,0,0,269,269,0,0,1,0.996747967479675,1,1
