ProblemName,Seed,T_coefdiving,T_conflictdiving-no-coefdiving,T_conflictdiving-no-coefdiving-no-confs,T_conflictdiving-no-coefdiving-no-sols,T_no-coefdiving,N_coefdiving,N_conflictdiving-no-coefdiving,N_conflictdiving-no-coefdiving-no-confs,N_conflictdiving-no-coefdiving-no-sols,N_no-coefdiving,CoefSols_coefdiving,CoefSols_conflictdiving-no-coefdiving,CoefSols_conflictdiving-no-coefdiving-no-confs,CoefSols_conflictdiving-no-coefdiving-no-sols,CoefSols_no-coefdiving,ConfSols_coefdiving,ConfSols_conflictdiving-no-coefdiving,ConfSols_conflictdiving-no-coefdiving-no-confs,ConfSols_conflictdiving-no-coefdiving-no-sols,ConfSols_no-coefdiving,CoefBestSols_coefdiving,CoefBestSols_conflictdiving-no-coefdiving,CoefBestSols_conflictdiving-no-coefdiving-no-confs,CoefBestSols_conflictdiving-no-coefdiving-no-sols,CoefBestSols_no-coefdiving,ConfBestSols_coefdiving,ConfBestSols_conflictdiving-no-coefdiving,ConfBestSols_conflictdiving-no-coefdiving-no-confs,ConfBestSols_conflictdiving-no-coefdiving-no-sols,ConfBestSols_no-coefdiving,CoefConfs_coefdiving,CoefConfs_conflictdiving-no-coefdiving,CoefConfs_conflictdiving-no-coefdiving-no-confs,CoefConfs_conflictdiving-no-coefdiving-no-sols,CoefConfs_no-coefdiving,ConfConfs_coefdiving,ConfConfs_conflictdiving-no-coefdiving,ConfConfs_conflictdiving-no-coefdiving-no-confs,ConfConfs_conflictdiving-no-coefdiving-no-sols,ConfConfs_no-coefdiving,CoefAvgDepth_coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving-no-confs,CoefAvgDepth_conflictdiving-no-coefdiving-no-sols,CoefAvgDepth_no-coefdiving,ConfAvgDepth_coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving-no-confs,ConfAvgDepth_conflictdiving-no-coefdiving-no-sols,ConfAvgDepth_no-coefdiving,TQ+1_coefdiving,TQ+1_conflictdiving-no-coefdiving,TQ+1_conflictdiving-no-coefdiving-no-confs,TQ+1_conflictdiving-no-coefdiving-no-sols,TQ+1_no-coefdiving,NQ+100_coefdiving,NQ+100_conflictdiving-no-coefdiving,NQ+100_conflictdiving-no-coefdiving-no-confs,NQ+100_conflictdiving-no-coefdiving-no-sols,NQ+100_no-coefdiving
app1-2,0,924.61,927.78,924.84,925.11,927.49,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996898189533544,1.00031233508169,0.997145903563851,0.997436698295081,1,1,1,1,1,1
app1-2,1,826.39,828.6,825.89,826.31,826.59,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999758334440967,1.00242873886828,0.999154170543385,0.999661668217354,1,1,1,1,1,1
app1-2,3,1157.03,1162.08,1157.36,1157.41,1159.42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997940400889333,1.00229227348719,0.998224780682856,0.99826786853036,1,1,1,1,1,1
app1-2,4,983.52,979.77,978.49,971.07,974.93,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0088018607892,1.00495937208611,1.00364780260879,0.99604479829496,1,1,1,1,1,1
arki001,0,7200,7200,7200,7200,7200,963881,1423071,698483,1426223,869267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,35,0,35,0,86,0,0,0,0,0,79,72.6,79,0,1,1,1,1,1,1.10883090800548,1.63701980866539,0.80355362004769,1.64064543512694,1
arki001,1,7200,7200,7200,7200,7200,961059,1124028,832094,1129299,922587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,37,0,37,0,109.9,0,0,0,0,0,82.7,84.8,82.7,0,1,1,1,1,1,1.04169561292183,1.21831997199484,0.901924487935779,1.22403263511895,1
arki001,3,7200,7200,7200,7200,7200,905037,944689,662935,891831,710068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,56,0,56,0,100.7,0,0,0,0,0,93,75.4,90.9,0,1,1,1,1,1,1.27453926394881,1.33037393968751,0.933631197125187,1.25594366403443,1
arki001,4,7200,7200,7200,7200,7200,1002063,1186261,792310,1326919,871129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,41,0,43,0,95.7,0,0,0,0,0,83.2,77.8,84.9,0,1,1,1,1,1,1.15028654923103,1.36170972270207,0.909531248385901,1.52315751656568,1
ash608gpia-3col,0,43.37,43.29,43.62,43.59,43.05,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00726447219069,1.00544835414302,1.01293984108967,1.01225879682179,1,1,1,1,1,1
ash608gpia-3col,1,38.93,36.63,37.17,37.06,36.68,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05971337579618,0.998673036093418,1.0130042462845,1.01008492569002,1,1,1,1,1,1
ash608gpia-3col,3,24.11,24.13,24.48,24.47,24.12,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999601910828025,1.00039808917197,1.01433121019108,1.01393312101911,1,1,1,1,1,1
ash608gpia-3col,4,35.74,35.52,37.38,35.87,35.69,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00136276914691,0.995366584900518,1.04606159716544,1.00490596892886,1,1,1,1,1,1
atlanta-ip,0,7200,7200,7200,7200,7200,12741,27709,13522,28131,9729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,0,0,0,0,0,425,0,425,0,84.2,0,0,0,0,0,41.4,41.3,41.4,0,1,1,1,1,1,1.30644012615729,2.82928069996948,1.38589887068878,2.87221487435141,1
atlanta-ip,1,7200,7200,7200,7200,7200,10450,12117,9954,12282,10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,184,0,184,0,64.6,0,0,0,0,0,40.1,39,40.1,0,1,1,1,1,1,1.04228413357044,1.20697490614503,0.993281960086939,1.22327603240466,1
atlanta-ip,3,7200,7200,7200,7200,7200,10784,6675,8192,6792,8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,0,0,0,0,0,307,0,307,0,71.5,0,0,0,0,0,51,43,51,0,1,1,1,1,1,1.23387371046367,0.768053508672486,0.9400294751162,0.781317310962476,1
atlanta-ip,4,7200,7200,7200,7200,7200,10070,7798,9684,7685,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,158,0,158,0,70.3,0,0,0,0,0,45.9,40.6,45.9,0,1,1,1,1,1,1.65743155149935,1.28715775749674,1.59452411994785,1.26874185136897,1
bab5,0,7200,7200,7200,7200,7200,66855,67293,79468,67695,68217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,309,0,309,0,55.3,0,0,0,0,0,88.2,90.6,88.2,0,1,1,1,1,1,0.980063527379715,0.986474815931613,1.16468814497124,0.992359149260067,1
bab5,1,7200,7200,7200,7200,7200,86126,60153,71113,38945,72828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,420,0,190,0,48,0,0,0,0,0,97.9,92.6,96.9,0,1,1,1,1,1,1.18234422992541,0.826198442299254,0.976483655111891,0.53539107064502,1
bab5,3,7200,6816.87,7200,7200,7200,79575,92316,78763,93618,108379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,526,0,171,0,54.3,0,0,0,0,0,89,95.8,103.1,0,1,0.946794889598667,1,1,1,0.734473953484085,0.851925257423096,0.72698863374478,0.86392758045336,1
bab5,4,7200,7200,7200,7200,7200,71305,71561,59292,71948,75445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,235,0,276,0,67.2,0,0,0,0,0,81.7,105.1,81.4,0,1,1,1,1,1,0.945198226222781,0.94858693493944,0.786180422264875,0.953709709444702,1
bc,0,1114.32,1266.74,1263.02,1266.06,1379.1,11703,12122,12180,12122,14573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,49.7,0,0,0,0,0,45,45,45,0,0.808144337366858,0.918585609738425,0.915890152887472,0.918092891819433,1,0.804402644312683,0.832958495195257,0.836911333742248,0.832958495195257,1
bc,1,1242.65,1132.34,1217.87,1126.76,1125.25,11588,12713,14140,12713,12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,6,0,48,0,0,0,0,0,50.7,47,50.7,0,1.1042397336293,1.00629522752497,1.08223751387347,1.00134073251942,1,0.949934980494148,1.04136866059818,1.15734720416125,1.04136866059818,1
bc,3,1143.59,1178.52,1182.9,1168.4,1460.71,13849,12413,12489,12413,16681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,43.8,0,0,0,0,0,47.7,47.7,47.7,0,0.783048621135519,0.806945290105424,0.809941780517339,0.800021892167393,1,0.831237709314105,0.745664739884393,0.750193671414099,0.745664739884393,1
bc,4,1130.25,1075.34,1104.78,1068.1,1557.52,13103,13099,13797,13099,19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58.1,0,0,0,0,0,47.5,47.8,47.5,0,0.725848882272926,0.690616738957472,0.709506454841773,0.685971306110926,1,0.663567371965623,0.663366336633663,0.698447002060612,0.663366336633663,1
bc1,0,298.12,242.23,240.41,248.96,200.48,3870,3086,2906,3086,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,44,44,44,0,1.48461385745483,1.20721659718086,1.19818344252531,1.24061941631924,1,2.82965074839629,2.27084818246614,2.14255167498218,2.27084818246614,1
bc1,1,267.06,325.12,327.2,327.17,304.72,4006,5000,5000,5000,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,36.3,36.3,36.3,0,0.876815386628287,1.06672772471543,1.07353133586288,1.07343320685595,1,0.884913793103448,1.09913793103448,1.09913793103448,1.09913793103448,1
bc1,3,235.19,229.21,229.83,230.47,234.86,1600,1290,1290,1290,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,0,0,0,0,0,50,50,50,0,1.00139913508013,0.976045111506826,0.978673789536166,0.981387263630968,1,1.04294478527607,0.852760736196319,0.852760736196319,0.852760736196319,1
bc1,4,245.11,285.97,287.95,285.8,258.95,3422,4610,4610,4610,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,64,64,64,0,0.946758992113868,1.10394306597423,1.11155991536834,1.10328909405655,1,0.974004424778761,1.30254424778761,1.30254424778761,1.30254424778761,1
beasleyC3,0,58.56,57.63,57.24,57.62,59.06,378,378,378,378,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,88,88,88,0,0.991674991674992,0.976190476190476,0.96969696969697,0.976023976023976,1,1.16301703163017,1.16301703163017,1.16301703163017,1.16301703163017,1
beasleyC3,1,68.29,43.34,61.43,44.07,56.94,515,11,392,11,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,92,0,0,1.19589230238177,0.765274421815672,1.07749395926821,0.777873662409389,1,2.00980392156863,0.362745098039216,1.6078431372549,0.362745098039216,1
beasleyC3,3,56.04,57,51.89,57.38,54.2,170,170,268,170,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1.03333333333333,1.05072463768116,0.958152173913043,1.05760869565217,1,0.461538461538462,0.461538461538462,0.629059829059829,0.461538461538462,1
beasleyC3,4,21.42,21.95,21.96,22.12,21.88,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979895104895105,1.00305944055944,1.0034965034965,1.01048951048951,1,1,1,1,1,1
bell3a,0,1.36,1.23,1.67,1.19,1.96,2445,1693,3625,1693,3548,15,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,3,0,18.1,0,0,0,0,0,15.3,18.2,15.3,0,0.797297297297297,0.753378378378378,0.902027027027027,0.739864864864865,1,0.697642543859649,0.491502192982456,1.02110745614035,0.491502192982456,1
bell3a,1,0.94,1.41,1.37,1.36,1.4,2184,3565,3328,3565,3440,12,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,19,0,19,0,18.7,0,0,0,0,0,18.2,18,18.2,0,0.808333333333333,1.00416666666667,0.9875,0.983333333333334,1,0.645197740112994,1.03531073446328,0.968361581920904,1.03531073446328,1
bell3a,3,1.29,0.99,1.36,0.99,1.86,3116,2001,2603,2001,4949,15,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,0,9,0,17.9,0,0,0,0,0,16.5,17.9,16.5,0,0.800699300699301,0.695804195804196,0.825174825174825,0.695804195804196,1,0.636957813428402,0.416122004357298,0.535353535353535,0.416122004357298,1
bell3a,4,1.21,1.52,1.73,1.82,1.78,2720,4083,3702,4083,4568,15,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,7,0,16.6,0,0,0,0,0,17.2,17.6,17.2,0,0.794964028776978,0.906474820143885,0.982014388489208,1.01438848920863,1,0.604113110539846,0.896101113967438,0.814481576692373,0.896101113967438,1
bell5,0,1.04,0.92,0.52,0.54,0.57,444,412,403,412,415,11,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,11,0,11.7,0,0,0,0,0,11.5,11.7,11.5,0,1.29936305732484,1.22292993630573,0.968152866242038,0.980891719745223,1,1.05631067961165,0.994174757281553,0.976699029126213,0.994174757281553,1
bell5,1,0.5,0.5,0.8,0.88,0.55,339,339,339,339,511,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,11.8,0,0,0,0,0,11.5,11.5,11.5,0,0.967741935483871,0.967741935483871,1.16129032258065,1.21290322580645,1,0.718494271685761,0.718494271685761,0.718494271685761,0.718494271685761,1
bell5,3,0.5,0.5,0.52,0.5,0.5,196,198,198,198,206,6,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,6,0,13.8,0,0,0,0,0,13.8,13.8,13.8,0,1,1,1.01333333333333,1,1,0.967320261437908,0.973856209150327,0.973856209150327,0.973856209150327,1
bell5,4,0.57,0.54,0.99,1.02,0.59,451,435,436,435,410,11,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,14,0,11.3,0,0,0,0,0,12,12,12,0,0.987421383647799,0.968553459119497,1.25157232704403,1.27044025157233,1,1.08039215686275,1.04901960784314,1.05098039215686,1.04901960784314,1
biella1,0,1566.03,1624.05,1634.46,1652.83,1178.25,8151,5962,5501,5962,4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,310.1,0,0,0,0,0,267,275.3,267,0,1.3288361246555,1.37803688785245,1.38686453254187,1.40244223023108,1,1.85499100719424,1.36285971223022,1.25921762589928,1.36285971223022,1
biella1,1,1246.39,572.97,1195.08,557.8,1283.74,5954,1563,5546,1563,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,24,0,24,0,205.8,0,0,0,0,0,127.6,126.5,127.6,0,0.970927969861606,0.44675965565017,0.93098992792316,0.434951819045099,1,1.93233322693904,0.53080114905841,1.80210660708586,0.53080114905841,1
biella1,3,997.2,759.17,1269.63,767.52,634.37,1975,2159,5564,2159,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,195.8,0,0,0,0,0,229.8,203.2,229.8,0,1.57105308717755,1.19642098304925,1.99982687253097,1.20956293183499,1,1.23511904761905,1.34464285714286,3.37142857142857,1.34464285714286,1
biella1,4,1223.12,1153.38,736.11,1188.2,806.34,4551,3849,1680,3849,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,194.5,0,0,0,0,0,240.7,252.7,240.7,0,1.51623851165556,1.42985607055268,0.913010627492754,1.47298535932816,1,2.60706278026906,2.21356502242152,0.997757847533632,2.21356502242152,1
bienst1,0,155.01,115.96,131.14,130.05,204.61,16090,11409,12334,12482,25970,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,22,0,0,0,0,0,38,0,15,0,17.7,0,0,0,0,0,19.5,18.8,20.2,0,0.758766596955401,0.568843927824522,0.642673021740188,0.637371723165216,1,0.621020329881089,0.441465285769083,0.476946682009973,0.482623705408516,1
bienst1,1,121.4,123.1,139.16,148.79,196.83,9901,10018,12651,13583,20587,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,20,0,0,0,0,0,46,0,6,0,17.3,0,0,0,0,0,18.6,19.3,19.7,0,0.618713036445433,0.627306273062731,0.708487084870849,0.757165242885306,1,0.483443708609272,0.489099434427418,0.616377435104172,0.661429883501716,1
bienst1,3,125.78,134.54,132.03,128.42,153.57,9304,12736,13977,9897,13823,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,53,0,0,0,0,0,21,0,21,0,16.9,0,0,0,0,0,17.7,18,19.1,0,0.820210907679369,0.876884259558776,0.860645662159539,0.837290547971793,1,0.675429146017381,0.921927745457157,1.01106083459025,0.718020541549953,1
bienst1,4,147.14,174.43,153.36,175.15,160.17,15248,19016,14643,19016,16868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,7,0,18.1,0,0,0,0,0,20.3,19.8,20.3,0,0.919153688651734,1.08847800459143,0.95774647887324,1.09294533722157,1,0.904526166902404,1.12659123055163,0.868870815652994,1.12659123055163,1
bienst2,0,658.5,607.36,697.32,610.02,812.52,62497,58870,75973,58870,88717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4,0,4,0,17.3,0,0,0,0,0,23,23.5,23,0,0.810674599272298,0.747811977578916,0.858393155669191,0.751081718949749,1,0.704786245876353,0.663949469133161,0.856513955661641,0.663949469133161,1
bienst2,1,743.27,658.09,600.64,651.13,669.8,81035,67204,70968,69890,65095,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,12,0,3,0,17.9,0,0,0,0,0,22.3,21.1,21.9,0,1.1095259391771,0.982543231961837,0.896899224806201,0.97216756112105,1,1.24449727739857,1.03234910652657,1.09008359536774,1.07354858501419,1
bienst2,3,600.41,667.4,506.53,599.09,703.95,62789,71954,62221,60578,73577,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,23,0,0,0,0,0,10,0,3,0,17.8,0,0,0,0,0,21.9,23.1,25,0,0.853124335059224,0.948152351230584,0.719951769629052,0.851251861834173,1,0.85357710004479,0.977971415774258,0.845867774203618,0.823567734842624,1
bienst2,4,581.42,518.82,430.92,519.85,579.96,60072,50864,40912,50864,58053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,17.8,0,0,0,0,0,22.9,22.6,22.9,0,1.00251308179565,0.894760396584963,0.743459102175709,0.896533324153126,1,1.03471875913538,0.876377830894365,0.705243065705982,0.876377830894365,1
binkar10_1,0,34.17,36.35,35.98,35.88,34.61,2435,2407,2469,2407,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,39.4,0,0,0,0,0,34.1,34.5,34.1,0,0.987643920247121,1.04886267902275,1.03847233923055,1.03566413928672,1,1.06155778894472,1.0498324958124,1.07579564489112,1.0498324958124,1
binkar10_1,1,49.65,50.58,47.71,35.56,36.9,2686,3100,2995,2180,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,37.4,0,0,0,0,0,39.5,37.3,34.6,0,1.33641160949868,1.36094986807388,1.28522427440633,0.964643799472296,1,1.15553712152634,1.32725010369141,1.28369970966404,0.945665698880133,1
binkar10_1,3,29.03,35.22,39.13,35.35,66.62,1927,2480,2694,2480,4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,8,0,43.1,0,0,0,0,0,38,34.8,38,0,0.444099378881988,0.535640343093759,0.59346347234546,0.537562851227448,1,0.459428830462375,0.584768812330009,0.633272892112421,0.584768812330009,1
binkar10_1,4,46.64,36.51,35.71,36.06,28.77,4380,2172,2201,2172,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,3,0,42.4,0,0,0,0,0,41.9,42.9,41.9,0,1.60026872690628,1.25999328182734,1.23312059119919,1.24487739334901,1,2.36411609498681,1.19894459102902,1.21424802110818,1.19894459102902,1
blend2,0,1.47,0.9,0.81,0.82,1.22,706,551,551,551,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,0,37.3,0,0,0,0,0,26,26,26,0,1.11261261261261,0.855855855855856,0.815315315315315,0.81981981981982,1,1.02544529262087,0.82824427480916,0.82824427480916,0.82824427480916,1
blend2,1,1.24,1.59,1.54,1.46,1.46,832,1170,1084,1170,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,0,13,0,30.7,0,0,0,0,0,23,24.9,23,0,0.910569105691057,1.05284552845528,1.03252032520325,1,1,0.816112084063047,1.11208406304729,1.03677758318739,1.11208406304729,1
blend2,3,1.07,1.15,1.45,1.17,1.31,635,760,761,760,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,10,0,52,0,0,0,0,0,19.6,19.6,19.6,0,0.896103896103896,0.93073593073593,1.06060606060606,0.939393939393939,1,0.753073770491803,0.881147540983607,0.882172131147541,0.881147540983607,1
blend2,4,1.08,0.89,1.66,0.87,1.02,592,613,996,613,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,0,53.7,0,0,0,0,0,25.5,21.2,25.5,0,1.02970297029703,0.935643564356436,1.31683168316832,0.925742574257426,1,0.873737373737374,0.900252525252525,1.38383838383838,0.900252525252525,1
bley_xl1,0,199.55,199.22,198.23,200.71,199.48,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00034916201117,0.998703112529928,0.993764964086193,1.00613527533919,1,1,1,1,1,1
bley_xl1,1,238.22,238.31,238.12,237.53,239.3,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995505617977528,0.995880149812734,0.995089471493966,0.992634207240949,1,1,1,1,1,1
bley_xl1,3,162.59,163.13,160.87,162.38,162.41,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00110152377455,1.00440609509822,0.990575852151031,0.999816412704241,1,1,1,1,1,1
bley_xl1,4,164.65,164.71,165.27,164.12,164.57,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00048317931993,1.00084556380987,1.00422781904934,0.997282116325421,1,1,1,1,1,1
bnatt350,0,857.7,372.68,363.75,374.37,1029.77,4220,3060,2470,3060,9977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,361,0,361,0,22,0,0,0,0,0,21.6,23.8,21.6,0,0.833066542487655,0.362525102593207,0.35386167622263,0.364164653608467,1,0.428699017564751,0.31358539247792,0.255036221097549,0.31358539247792,1
bnatt350,1,1063.61,848.99,699.55,847.3,662.35,7468,8212,6117,8212,5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,1018,0,1018,0,20.7,0,0,0,0,0,19.4,21.1,19.4,0,1.60489937438758,1.28135976483003,1.05607899299013,1.27881209014849,1,1.30012025425185,1.42793334478612,1.0680295481876,1.42793334478612,1
bnatt350,3,538.69,706.54,1056.92,706.05,343.21,4560,3739,6714,3739,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,814,0,814,0,20.8,0,0,0,0,0,17.8,17.6,17.8,0,1.56790912524331,2.05554748554661,3.07347258940763,2.05412393596932,1,1.83176100628931,1.50904088050314,2.67845911949686,1.50904088050314,1
bnatt350,4,528.19,1181.51,862.34,1174.25,827.21,3663,9914,8718,9914,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,954,0,954,0,21.2,0,0,0,0,0,19.5,20.3,19.5,0,0.638956303353014,1.42779005324736,1.04241677835332,1.41902416053899,1,0.45011961722488,1.19784688995215,1.05478468899522,1.19784688995215,1
cap6000,0,3.7,4.09,4.08,3.86,4.43,1978,1653,1526,1653,2159,5,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,28,0,28,0,18.7,0,0,0,0,0,18.8,19,18.8,0,0.865561694290976,0.937384898710866,0.935543278084715,0.895027624309392,1,0.919876051350155,0.776007082779991,0.719787516600266,0.776007082779991,1
