ProblemName,T_coefdiving,T_conflictdiving-no-coefdiving,T_no-coefdiving,N_coefdiving,N_conflictdiving-no-coefdiving,N_no-coefdiving,CoefSols_coefdiving,CoefSols_conflictdiving-no-coefdiving,CoefSols_no-coefdiving,ConfSols_coefdiving,ConfSols_conflictdiving-no-coefdiving,ConfSols_no-coefdiving,CoefBestSols_coefdiving,CoefBestSols_conflictdiving-no-coefdiving,CoefBestSols_no-coefdiving,ConfBestSols_coefdiving,ConfBestSols_conflictdiving-no-coefdiving,ConfBestSols_no-coefdiving,CoefConfs_coefdiving,CoefConfs_conflictdiving-no-coefdiving,CoefConfs_no-coefdiving,ConfConfs_coefdiving,ConfConfs_conflictdiving-no-coefdiving,ConfConfs_no-coefdiving,CoefAvgDepth_coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving,CoefAvgDepth_no-coefdiving,ConfAvgDepth_coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving,ConfAvgDepth_no-coefdiving,TQ+1_coefdiving,TQ+1_conflictdiving-no-coefdiving,TQ+1_no-coefdiving,NQ+100_coefdiving,NQ+100_conflictdiving-no-coefdiving,NQ+100_no-coefdiving
neos-957270,2.39,2.38,2.38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00295857988166,1,1,1,1,1
neos-957323,123.84,77.58,123.77,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00056103229943,0.629798829846918,1,1,1,1
neos-957323,356.12,354.61,322.25,18,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10477958236659,1.10010827532869,1,1.00854700854701,1.00854700854701,1
neos-957323,136.19,137.03,136.18,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00007289692375,1.00619623851873,1,1,1,1
neos-957323,100.58,96.27,96.3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04398766700925,0.999691675231244,1,1,1,1
neos-957389,17.56,17.31,17.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01089324618736,0.997276688453159,1,1,1,1
neos-957389,17.49,17.48,17.39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00543773790103,1.00489396411093,1,1,1,1
neos-957389,17.38,17.34,17.38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997823721436344,1,1,1,1
neos-957389,17.43,17.79,17.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00163043478261,1.02119565217391,1,1,1,1
neos-960392,849.64,851.73,849.91,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999682692646696,1.00213888660375,1,1,1,1
neos-960392,1009.17,1040.6,1671.72,28,34,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,0,0,0,56,0,0.603908603950452,0.622698359558085,1,0.646464646464646,0.676767676767677,1
neos-960392,2211.05,1603.76,1067.41,269,156,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,198,0,0,0,57,0,2.07041304368173,1.50200765623684,1,2.18343195266272,1.51479289940828,1
neos-960392,1346.21,2097.96,1244.48,58,298,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,170,0,0,0,104.7,0,1.08167935253878,1.68526190705591,1,1.14492753623188,2.88405797101449,1
neos-983171,7200,7200,7200,451,389,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.8,0,0,0,1088.7,0,1,1,1,0.818722139673105,0.726597325408618,1
neos-983171,7200,7200,7200,556,454,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.9,0,0,0,1086,0,1,1,1,0.913649025069638,0.771587743732591,1
neos-983171,7200,7200,7200,608,499,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.6,0,0,0,1095,0,1,1,1,0.742917103882476,0.628541448058762,1
neos-983171,7200,7200,7200,326,404,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,998.6,0,1,1,1,0.767567567567568,0.908108108108108,1
neos-984165,7200,7200,7200,611,636,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.7,0,0,0,1064.5,0,1,1,1,0.472425249169435,0.489036544850498,1
neos-984165,7200,7200,7200,482,518,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.1,0,0,0,937.9,0,1,1,1,0.880484114977307,0.934947049924357,1
neos-984165,7200,7200,7200,586,554,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,725.8,0,0,0,826.5,0,1,1,1,1.12091503267974,1.06862745098039,1
neos-984165,7200,7200,7200,516,639,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,723.8,0,0,0,847.2,0,1,1,1,0.66738894907909,0.800650054171181,1
neos13,503.97,158.16,251.88,23323,5088,10896,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,4,0,99.8,0,0,0,38,0,1.9968759886112,0.629389433723505,1,2.13013823208439,0.471807930156421,1
neos13,785.34,116.72,144.53,39311,2858,4884,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,2,0,98.9,0,0,0,52,0,5.40328454614169,0.808905380333952,1,7.90750401284109,0.593499197431782,1
neos13,101.47,977.94,560.53,1594,55783,27179,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,109,0,18,0,0,0,92.2,0,0.182483571670258,1.74334407778747,1,0.062099050551707,2.04857216173613,1
neos13,560.51,498.31,659.07,23947,28274,33273,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,109,0,119,0,0,0,103.2,0,0.850682503370854,0.756450073477055,1,0.720552542474455,0.850208252179906,1
neos18,30.12,28.35,28.35,1291,1193,1195,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,44,0,19.3,0,0,0,24,0,1.0603066439523,1,1,1.07413127413127,0.998455598455598,1
neos18,30.97,30.65,41.36,1573,1512,2800,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,83,0,21.4,0,0,0,17.4,0,0.754721435316336,0.747167138810198,1,0.576896551724138,0.555862068965517,1
neos18,27.98,26.76,29.87,1011,857,1130,0,0,0,0,1,0,0,0,0,0,1,0,25,0,0,0,61,0,40,0,0,0,50,0,0.938775510204082,0.899254940071267,1,0.903252032520325,0.778048780487805,1
neos18,26.29,25.84,26.49,946,928,941,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,27,0,0,0,10,0,0.992724627137141,0.976355038195707,1,1.00480307396734,0.987512007684918,1
net12,1036.33,965.41,831.59,2252,1925,1539,0,0,0,0,1,0,0,0,0,0,1,0,117,0,0,0,371,0,55.3,0,0,0,30.6,0,1.24590734935563,1.16072736881298,1,1.43502135448444,1.23550945698597,1
net12,923.46,922.55,931.51,1907,1914,1656,0,0,0,0,1,0,0,0,0,0,1,0,243,0,0,0,221,0,35.4,0,0,0,29.1,0,0.991367384800163,0.990391523951486,1,1.14293849658314,1.14692482915718,1
net12,2562.55,2643.16,2372.8,1799,2724,1571,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,365,0,32,0,0,0,26.3,0,1.07993512511585,1.11389333558008,1,1.13644524236984,1.69000598444046,1
net12,4152.53,767.08,1908.01,3677,1462,2158,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,88,0,38.4,0,0,0,27,0,2.17575078181885,0.402344670797953,1,1.67271922054916,0.691762621789194,1
netdiversion,1104.44,1553.84,1106.98,59,68,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,993,0,0.99770753984729,1.40331052907092,1,1.0258064516129,1.08387096774194,1
netdiversion,2575.6,2568.83,2874.73,66,66,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,166,0,0.89598119434022,0.893627009489764,1,0.948571428571429,0.948571428571429,1
netdiversion,4748.01,6359.56,6390.92,261,140,149,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,11,0,898.7,0,0,0,1083,0,0.742970813151604,0.995093805929987,1,1.44979919678715,0.963855421686747,1
netdiversion,1044.19,1054.77,1042.8,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,9,0,0,0,11,0,1.00133167273424,1.01146771412148,1,0.992125984251968,1,1
newdano,7200,7200,7200,1232571,1286241,1264180,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,21.9,0,0,0,31.2,0,1,1,1,0.974998418071946,1.01744945739868,1
newdano,7200,7200,7200,1299616,1175614,1124180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22.1,0,0,0,30.6,0,1,1,1,1.15604297861743,1.04574839008076,1
newdano,7200,7200,7200,1138354,1114040,1151118,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,2,0,21.8,0,0,0,27.2,0,1,1,1,0.988912612554703,0.967792372947609,1
newdano,7200,7200,7200,1346166,1487867,1368041,2,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,1,0,21.6,0,0,0,30.1,0,1,1,1,0.984011150897459,1.08758307805994,1
noswot,283.08,255.06,319.35,813210,775820,930332,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,372,0,29.6,0,0,0,30.3,0,0.886780084282816,0.799313251131575,1,0.874120838492227,0.8339352042922,1
noswot,197.4,197.77,209.12,590698,627162,638764,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,341,0,29.2,0,0,0,29.5,0,0.944222349133828,0.945983247667999,1,0.924763329910591,0.981839640361642,1
noswot,291.7,133.5,368.21,919828,384877,1222044,0,0,0,0,0,0,0,0,0,0,0,0,1458,0,0,0,703,0,27.9,0,0,0,26.3,0,0.792773760190677,0.364291324720349,1,0.752716537494763,0.315001341904064,1
noswot,272.95,190.94,184.94,856222,574094,547512,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,678,0,28.1,0,0,0,27.7,0,1.47332472840701,1.03226847370119,1,1.56373855941798,1.04854166818843,1
ns1208400,1315.52,315.33,851.95,3332,407,2184,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,10,0,209,0,0,0,38.2,0,1.54349023975614,0.370865818629462,1,1.50262697022767,0.221978984238179,1
ns1208400,399.3,595.81,1039.08,827,1887,2266,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,217,0,376.5,0,0,0,58,0,0.384874240443043,0.573811629874625,1,0.391800507185123,0.839814032121724,1
ns1208400,302.34,214.76,356.44,2522,587,2042,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,135,0,157.9,0,0,0,90,0,0.848645926589078,0.603625783348254,1,1.22408963585434,0.320728291316527,1
ns1208400,632.77,1972.63,1540.7,2476,7823,3819,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,159,0,363.6,0,0,0,128.2,0,0.411085165726147,1.28016475319453,1,0.657310538402654,2.02168920643021,1
ns1688347,47.12,46.66,46.69,254,219,239,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,23,0,0,0,36,0,1.00901656531768,0.999370937303418,1,1.04424778761062,0.941002949852507,1
ns1688347,70.25,68.65,85.89,688,693,945,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,393,0,36.6,0,0,0,20.4,0,0.820002301760847,0.801588214984463,1,0.754066985645933,0.758851674641148,1
ns1688347,182.88,177.26,195.52,1063,980,1567,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,344,0,31.9,0,0,0,27,0,0.935680846733157,0.907083248524323,1,0.697660467906419,0.647870425914817,1
ns1688347,63.93,56.26,55.18,660,487,454,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,91,0,35.4,0,0,0,18.6,0,1.15574937700249,1.01922392310431,1,1.37184115523466,1.05956678700361,1
ns1758913,5142.51,5158.03,5203.28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98832307254798,0.99130523338483,1,1,1,1
ns1758913,2115.3,2083.98,2089.24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01246746785058,0.997483542559706,1,1,1,1
ns1758913,2219.42,2201.74,2234.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99320987654321,0.985301485059939,1,1,1,1
ns1758913,1490.16,1491.28,1487.71,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0016457201201,1.00239804931787,1,1,1,1
ns1766074,806.76,818.22,816.36,889034,887883,890073,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,343,0,31.1,0,0,0,29.6,0,0.988254869335421,1.00227561906626,1,0.998832811150192,0.997539804060559,1
ns1766074,916.09,900.5,880.08,904416,898389,899379,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,453,0,29.9,0,0,0,30.2,0,1.04087029554637,1.02317610205657,1,1.00559990839141,0.998899362853385,1
ns1766074,807.57,800.51,807.02,901625,901502,902001,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,226,0,29.8,0,0,0,30.8,0,1.00068067622089,0.991943268730972,1,0.999583195229802,0.999446846860828,1
ns1766074,902.69,935.16,910.67,902421,902125,901843,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,353,0,30.2,0,0,0,30.9,0,0.991246832735529,1.02686279026402,1,1.00064083872262,1.00031265833872,1
ns1830653,245.54,201.95,358.87,11159,9374,19335,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,1789,0,30.7,0,0,0,21.9,0,0.685080723594631,0.563953649929141,1,0.579315667609982,0.487471057370723,1
ns1830653,132.06,142.72,164.92,4245,4047,5757,1,0,0,0,1,0,1,0,0,0,1,0,547,0,0,0,328,0,42.6,0,0,0,26.6,0,0.80195274831244,0.866200578592093,1,0.741847362130784,0.708041659552672,1
ns1830653,177.58,155.55,132,7106,5127,5316,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,965,0,37.1,0,0,0,25,0,1.34270676691729,1.17706766917293,1,1.33050221565731,0.965103397341211,1
ns1830653,183.23,134.6,193.94,4909,4326,8257,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,563,0,40.8,0,0,0,23.4,0,0.945060018467221,0.69559864573715,1,0.599377767141319,0.529615890869929,1
nsa,2.62,2.29,2.26,226,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1.11042944785276,1.00920245398773,1,0.981927710843374,1,1
nsa,2.16,2.37,2.28,212,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,9,0,0.963414634146342,1.02743902439024,1,1.04697986577181,1,1
nsa,2.25,2.26,2.26,191,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.996932515337423,1,1,0.941747572815534,1,1
nsa,2.43,2.35,2.32,217,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,1.03313253012048,1.00903614457831,1,1.04620462046205,1,1
nsrand-ipx,720.48,361.47,632.3,83815,36235,65551,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,84.4,0,0,0,115.8,0,1.13923890731091,0.572351176377704,1,1.27819835189106,0.553456916117043,1
nsrand-ipx,712.22,722.32,766.81,73290,59686,84144,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,24,0,92,0,0,0,132.7,0,0.928901681405556,0.94205597739024,1,0.871159963914344,0.709676653530222,1
nsrand-ipx,1094.13,376.46,455.07,113654,32679,40237,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,10,0,93.9,0,0,0,122.2,0,2.40123226697656,0.827636108492117,1,2.82009073555297,0.812628604011206,1
nsrand-ipx,444.82,590.42,750.34,41859,57642,70493,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,11,0,80.9,0,0,0,123,0,0.59336651848697,0.787153618867623,1,0.594379046081056,0.817956454605981,1
nug08,146.14,146.13,146.44,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997965274009767,0.997897449810092,1,1,1,1
nug08,93.55,93.43,93.69,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998521491181751,0.997254197908966,1,1,1,1
nug08,209.33,209.26,209.89,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997344587225568,0.997012660628764,1,1,1,1
nug08,136.29,136.05,136.18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00080186616125,0.999052339991252,1,1,1,1
nw04,25,25.06,24.98,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00076982294072,1.00307929176289,1,1,1,1
nw04,25.8,25.88,25.77,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00112065745237,1.00410907732536,1,1,1,1
nw04,27.5,25.19,25.19,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08820160366552,1,1,1.01923076923077,1,1
nw04,38.7,39,38.65,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00126103404792,1.00882723833544,1,1,1,1
opm2-z7-s2,418.77,388.19,344.24,3782,3063,2699,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,39.9,0,0,0,42.2,0,1.2158788089445,1.12730274591588,1,1.38692390139335,1.13004644515899,1
opm2-z7-s2,269.8,265.24,321.91,1576,1651,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,41.3,0,0.838623765135796,0.82450218327088,1,0.917853231106243,0.958926615553122,1
opm2-z7-s2,323.03,403.18,329.99,1537,3830,2369,0,0,0,0,1,0,0,0,0,0,1,0,179,0,0,0,58,0,49.5,0,0,0,58.4,0,0.978972174385933,1.22112450527206,1,0.66302146618064,1.59173754556501,1
opm2-z7-s2,323.22,274.15,298.18,2091,1800,1934,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,28,0,46.5,0,0,0,47.8,0,1.08369543418678,0.919680459923791,1,1.0771878072763,0.934119960668633,1
opt1217,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
opt1217,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
opt1217,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
opt1217,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0033,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0033,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0033,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0033,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0201,0.64,0.65,0.66,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987951807228916,0.993975903614457,1,1,1,1
p0201,0.93,0.94,0.92,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00520833333333,1.01041666666667,1,1,1,1
p0201,0.92,0.95,0.94,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989690721649485,1.00515463917526,1,1,1,1
p0201,0.81,0.83,0.77,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0225988700565,1.03389830508475,1,1,1,1
p0282,0.61,0.74,0.66,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969879518072289,1.04819277108434,1,1,1,1
p0282,0.61,0.64,0.58,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01898734177215,1.0379746835443,1,1,1,1
p0282,0.87,0.84,0.8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03888888888889,1.02222222222222,1,1,1,1
p0282,0.72,0.73,0.8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955555555555556,0.961111111111111,1,1,1,1
p0548,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0548,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0548,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p0548,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
p2756,6.35,4.24,5.4,5,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1.1484375,0.81875,1,0.972222222222222,1.08333333333333,1
p2756,3.37,3.64,4.31,3,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.822975517890772,0.873822975517891,1,0.903508771929825,1.08771929824561,1
p2756,4.48,4.18,4.33,27,19,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1.0281425891182,0.971857410881801,1,0.976923076923077,0.915384615384615,1
p2756,3.19,2.61,3.06,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0320197044335,0.889162561576354,1,1.02941176470588,1,1
p6b,7200,7200,7200,550754,510159,512757,1,0,0,0,0,0,1,0,0,0,0,0,560,0,0,0,201,0,26.5,0,0,0,26.9,0,1,1,1,1.07408887857629,0.99493426042737,1
p6b,7200,7200,7200,576187,599594,596175,3,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,139,0,28.6,0,0,0,28.5,0,1,1,1,0.966478554358308,1.00573393149134,1
p6b,7200,7200,7200,550144,561442,620224,3,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,166,0,32.7,0,0,0,32.2,0,1,1,1,0.887026779553911,0.905239842404937,1
p6b,7200,7200,7200,557843,510044,581618,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,118,0,25.5,0,0,0,27,0,1,1,1,0.959129681392015,0.876961001722484,1
pg,22.25,22.06,20.02,840,834,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,29.1,0,1.10608943862988,1.09705042816365,1,1.19289340101523,1.18527918781726,1
pg,34.13,33.51,31.65,599,615,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,33.9,0,1.07595712098009,1.05696784073507,1,1.13474025974026,1.16071428571429,1
pg,30.68,27.9,29.34,610,518,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.4,0,0,0,29,0,1.04416611733685,0.952537903757416,1,1.03801169590643,0.903508771929825,1
pg,19.91,19.84,19.54,195,189,182,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,24.3,0,0,0,19.3,0,1.01801363193768,1.01460564751704,1,1.04609929078014,1.02482269503546,1
pg5_34,5920.86,5625.5,5628.16,238659,228356,252176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,51.5,0,0,0,31.9,0,1.05199710081078,0.999527460580264,1,0.946419794193661,0.905579603291633,1
pg5_34,1478.6,1458.36,1281.31,236000,233600,221050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1,0,0,0,29.7,0,1.15385515203032,1.1380711372445,1,1.06760117567262,1.05674881302284,1
pg5_34,4595.42,4017.57,3294.31,225680,227448,202592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3,0,0,0,33.4,0,1.39483690457044,1.21948162691826,1,1.11390681427979,1.12262940816608,1
pg5_34,4039.34,3654.06,4094.8,234406,221932,223003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,32,0,0.986459299770497,0.892392206650715,1,1.0511109218612,0.99519952667602,1
pigeon-10,5878.97,5879.96,7200,13529494,13430733,15401832,0,0,0,0,0,0,0,0,0,0,0,0,1986,0,0,0,2043,0,29.1,0,0,0,30,0,0.816549090404111,0.81668657130954,1,0.878434861288831,0.872022613786374,1
pigeon-10,7200,7200,7200,16585536,16371694,17278475,0,0,0,0,0,0,0,0,0,0,0,0,4725,0,0,0,4323,0,29.4,0,0,0,28.3,0,1,1,1,0.959896056243064,0.947519919900802,1
pigeon-10,7093.76,5979.62,5952.36,13405990,13639826,13415056,0,0,0,0,0,0,0,0,0,0,0,0,6026,0,0,0,2499,0,26.9,0,0,0,27.6,0,1.19172366529153,1.00457892685811,1,0.999324197199048,1.01675493002094,1
pigeon-10,5763.95,5714.78,5829.26,13640551,13623257,13635194,0,0,0,0,0,0,0,0,0,0,0,0,1794,0,0,0,1539,0,27.5,0,0,0,27.7,0,0.988798098198022,0.980364512045775,1,1.00039287748398,0.999124551329806,1
pk1,126.35,131.29,130.7,328666,341221,329300,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,44,0,28.3,0,0,0,26.4,0,0.966970387243736,1.00447987851177,1,0.998075288403157,1.03619004250152,1
pk1,135.99,118.79,120.24,344203,310944,316905,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,38,0,27.5,0,0,0,27.9,0,1.12990762124711,0.988040250742329,1,1.08611220643208,0.981195880191164,1
pk1,124.4,132.81,117.34,319169,348833,298403,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,29,0,28.1,0,0,0,29.1,0,1.05965861078249,1.1307250295758,1,1.06956714002874,1.16894302569823,1
pk1,134.95,134.51,115.68,342753,334026,299208,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,41,0,27.5,0,0,0,28.8,0,1.16515255399383,1.16138155639355,1,1.14548558675344,1.11632833068278,1
